1.01834e+18,$DXC high OI range is 70.00 to 85.00 for option expiration 07/20/2018 #maxpain #options https://t.co/RTuxYh2kbE https://t.co/G4XLB9peNC,Sun Jul 15 03:51:46 +0000 2018,optioncharts,DXC,DXC Technology Company,False,,,,,,,,,
1.01834e+18,Invesco Ltd. $IVZ Forecasted to Earn Q2 2018 Earnings of $0.65 Per Share https://t.co/5NO5vPCoEU,Sun Jul 15 03:56:05 +0000 2018,OlympiaReport,IVZ,Invesco Ltd.,False,,,,,,,,,
1.01834e+18,$ntnx near that ready to breakout price again! @CNBC @CNBCFastMoney @jimcramer @jonnajarian @petenajarian @InvestorPlace,Sun Jul 15 03:59:09 +0000 2018,cpowerfitness,NTNX,Nutanix,False,,,,,,,,,
1.01834e+18,RT @OptionsHawk: $NTNX deep ITM put sale player is back sold 500 Jan. 2020 $95 puts for $41.20 this afternoon,Sun Jul 15 03:59:32 +0000 2018,cpowerfitness,NTNX,Nutanix,False,,,,,,,,,
1.01834e+18,Please read this and buy buy buy Baba /Susquehanna to Altaba: Cut bait on Yahoo Japan focus on Alibaba $AABA… https://t.co/21GsWLgxeo,Sun Jul 15 03:59:58 +0000 2018,showtimelimonj,AABA,Altaba Inc.,False,,,,,,,,,
1.01834e+18,RT @jaybees12: $NTNX 57.50 60 are next stops 🦏,Sun Jul 15 04:00:14 +0000 2018,cpowerfitness,NTNX,Nutanix,False,,,,,,,,,
1.01834e+18,Invesco Ltd. $IVZ Forecasted to Earn Q2 2018 Earnings of $0.65 Per Share https://t.co/fsdWM4eQzW,Sun Jul 15 04:00:32 +0000 2018,WeekHerald,IVZ,Invesco Ltd.,False,,,,,,,,,
1.01834e+18,$1.59 Billion in Sales Expected for Franklin Resources Inc. $BEN This Quarter https://t.co/p3WTPApKqr,Sun Jul 15 04:00:34 +0000 2018,ConsumerFeed,BEN,Franklin Resources,False,,,,,,,,,
1.01834e+18,RT @AnalyticsGold: Instead of shifting applications and data to the cloud the Hospital upgraded to a hyperconverged appliance-based soluti…,Sun Jul 15 04:01:46 +0000 2018,cpowerfitness,NTNX,Nutanix,False,,,,,,,,,
1.01834e+18,RT @TRADEPROAcademy: Second quarter earnings kick off in stock market. https://t.co/pc6CLCcS6A via @YouTube  $cl $es $nq $SVXY $HD $bac $AA…,Sun Jul 15 04:01:58 +0000 2018,cpowerfitness,NTNX,Nutanix,False,,,,,,,,,
1.01835e+18,@MareaInformativ Look at the TECH it’s a non competition. You’d need to invest in $NTNX based off tech value growt… https://t.co/HexrQh05Nm,Sun Jul 15 04:03:14 +0000 2018,cpowerfitness,NTNX,Nutanix,False,,,,,,,,,
1.01835e+18,RT @josh_odgers: #Nutanix delivering extremely low latency &amp; High IOPS thanks to data locality &amp; the next generation hypervisor (#AHV) desi…,Sun Jul 15 04:03:27 +0000 2018,cpowerfitness,NTNX,Nutanix,False,,,,,,,,,
1.01835e+18,Everest Re Group Ltd $RE Receives Consensus Rating of “Hold” from Analysts https://t.co/QO5SLH62CL,Sun Jul 15 04:03:32 +0000 2018,WatchlistN,RE,Everest Re Group,False,,,,,,,,,
1.01835e+18,Look at the TECH it’s a non competition. You’d need to invest in $NTNX based off tech value growth partnerships a… https://t.co/8XkDjQGV3j,Sun Jul 15 04:03:59 +0000 2018,cpowerfitness,NTNX,Nutanix,False,,,,,,,,,
1.01835e+18,RT @cpowerfitness: IM CALLING 2018 - year of the #TAPIN behind #FANG - #twitter $twtr #APPLE $aapl #iquyu $IQ #paypal $PYPL #nutanix $NTNX,Sun Jul 15 04:04:15 +0000 2018,cpowerfitness,NTNX,Nutanix,False,,,,,,,,,
1.01835e+18,Nuance Communications Inc. $NUAN Receives Consensus Rating of “Buy” from Brokerages https://t.co/sVXNdjdngt,Sun Jul 15 04:04:24 +0000 2018,TheMarketsDaily,NUAN,Nuance Communications,False,,,,,,,,,
1.01835e+18,Molson Coors Brewing Co Class B $TAP Receives Consensus Rating of “Hold” from Brokerages https://t.co/HSUGs4faED,Sun Jul 15 04:09:10 +0000 2018,TheMarketsDaily,TAP,Molson Coors Brewing Company,False,,,,,,,,,
1.01835e+18,Zacks Investment Research Downgrades Henry Schein $HSIC to Hold https://t.co/uQvMGLzd3C,Sun Jul 15 04:10:43 +0000 2018,ZolmaxNews,HSIC,Henry Schein,False,,,,,,,,,
1.01835e+18,congrats to those who sold after one of the goals were met.  If you're still holding on think about selling--a dow… https://t.co/fUnFuhpOpy,Sun Jul 15 04:11:22 +0000 2018,ericpapa,XLNX,Xilinx,False,,,,,,,,,
