1.01914e+18,Coin listings pumps 20-100%. Our bot detects it before official announcements! 🙌  Join Us: ➡️… https://t.co/6HPMitYKX7,Tue Jul 17 08:52:08 +0000 2018,melaniebower89a,DG,Dollar General Corporation,False,,,,,,,,,
1.01914e+18,American International Group $AIG Lowered to “Hold” at Zacks Investment Research https://t.co/1wooYrNuVQ,Tue Jul 17 08:52:14 +0000 2018,dailypoliticaln,AIG,American International Group,False,,,,,,,,,
1.01914e+18,Allegion $ALLE Upgraded by Zacks Investment Research to “Buy” https://t.co/rHJr7CKd0a,Tue Jul 17 08:52:19 +0000 2018,OlympiaReport,ALLE,Allegion plc,False,,,,,,,,,
1.01914e+18,Arconic $ARNC Coverage Initiated by Analysts at Jefferies Financial Group https://t.co/SjXBEfpCch,Tue Jul 17 08:52:20 +0000 2018,TickerReport,ARNC,Arconic Inc.,False,,,,,,,,,
1.01914e+18,Assurant $AIZ Earns Outperform Rating from Analysts at Keefe Bruyette &amp; Woods https://t.co/NGXn5W8BQv,Tue Jul 17 08:52:20 +0000 2018,TickerReport,AIZ,Assurant,False,,,,,,,,,
1.01914e+18,Allegion $ALLE Raised to “Buy” at Zacks Investment Research https://t.co/9LrotQyaCa,Tue Jul 17 08:53:40 +0000 2018,WeekHerald,ALLE,Allegion plc,False,,,,,,,,,
1.01914e+18,Short sale volume (not short interest) for $NFX at 2018-07-16 is 45%. https://t.co/0p0ezLewkb $QEP 65% $HK 66% $XEC 71%,Tue Jul 17 08:54:02 +0000 2018,shortvolumes,XEC,Cimarex Energy Co.,False,,,,,,,,,
1.01914e+18,American Tower $AMT Downgraded by Guggenheim to “Neutral” https://t.co/ArLBEKxtVR,Tue Jul 17 08:54:55 +0000 2018,TranscriptDaily,AMT,American Tower Corporation (REIT),False,,,,,,,,,
1.01914e+18,Royal Bank of Canada Trims MONDELEZ INTERNATIONAL INC Common Stock $MDLZ Target Price to $51.00 https://t.co/QUHhopx6oz,Tue Jul 17 08:56:49 +0000 2018,TickerReport,MDLZ,Mondelez International,False,,,,,,,,,
1.01914e+18,$244.47 Million in Sales Expected for Apartment Investment and Management Co $AIV This Quarter https://t.co/DBxTXCJCev,Tue Jul 17 08:56:50 +0000 2018,dispatchtribune,AIV,Apartment Investment and Management Company,False,,,,,,,,,
1.01914e+18,MONDELEZ INTERNATIONAL INC Common Stock $MDLZ Price Target Cut to $51.00 by Analysts at Royal Bank of Canada https://t.co/4AnUGkbT2z,Tue Jul 17 08:57:12 +0000 2018,ConsumerFeed,MDLZ,Mondelez International,False,,,,,,,,,
1.01914e+18,Zacks: Brokerages Anticipate Apartment Investment and Management Co $AIV Will Post Quarterly Sales of $244.47 Milli… https://t.co/Rpbao4jFRy,Tue Jul 17 08:57:28 +0000 2018,OlympiaReport,AIV,Apartment Investment and Management Company,False,,,,,,,,,
1.01914e+18,$NFLX $GOOGL $BAC $GS $DE $K $MTSL $UPS $INNT $UNH : the most socially trending symbols in descending order. (… https://t.co/Gu3O9nVWQP,Tue Jul 17 09:00:00 +0000 2018,traderead,UPS,United Parcel Service,False,,,,,,,,,
1.01915e+18,$ISRG #INTUITIVESURGICAL - Täglich: Analyse https://t.co/OYsWP2EWiV https://t.co/strw08hmWp,Tue Jul 17 09:01:34 +0000 2018,CentralChartsDE,ISRG,Intuitive Surgical,False,,,,,,,,,
1.01915e+18,Goldman Sachs Downgrades Deere $DE to Buy https://t.co/wPxIsgMKAS,Tue Jul 17 09:03:45 +0000 2018,AnalystWire,DE,Deere & Company,False,,,,,,,,,
1.01915e+18,RT @beep_eminent: $EMN Eminent Token FUEL for BeepBeep Nation: A Decentralized Helping Economy On A Mobile Application. You can get a ri…,Tue Jul 17 09:04:22 +0000 2018,shizushizuka1,EMN,Eastman Chemical Company,False,,,,,,,,,
