1.01703e+18,$MOS Max Pain=28.00. Maturity=07/13/2018. #maxpain #options https://t.co/RxtKlrXVpC https://t.co/FzzIGrJAom,Wed Jul 11 13:15:41 +0000 2018,optioncharts,MOS,The Mosaic Company,FALSE,,,,,,,,,
1.01703e+18,#MACD turning bullish for $V $WYNN $WATT $YUM $ZGNX #stocks  gaining momentum?Check the full list of technicals he… https://t.co/CzVBzdNAmN,Wed Jul 11 13:16:08 +0000 2018,amigobulls,YUM,YUM! Brands,FALSE,,,,,,,,,
1.01704e+18,$WLTW Willis Towers Watson releases new version of its pricing software: Radar 4.1 https://t.co/axjtX5E8uW,Wed Jul 11 13:17:26 +0000 2018,stockelite,WLTW,Willis Towers Watson Public Limited Company,FALSE,,,,,,,,,
1.01704e+18,Waste Mgmt INC Del $WM Holder Cookson Peirce &amp; Co INC Trimmed Its Stake by $26.92 Million https://t.co/qshY9kpZeV,Wed Jul 11 13:18:57 +0000 2018,The_CasualSmart,WM,Waste Management,FALSE,,,,,,,,,
1.01704e+18,Waste Mgmt INC Del $WM Share Value Declined While Cookson Peirce &amp; Co INC Has Lowered Holding https://t.co/NlZOkDvQKX,Wed Jul 11 13:20:07 +0000 2018,The_CasualSmart,WM,Waste Management,FALSE,,,,,,,,,
1.01704e+18,Cookson Peirce &amp; Co INC Trimmed Its Holding in Waste Mgmt INC Del $WM by $26.92 Million as Shares Declined https://t.co/iUo4o72NCo,Wed Jul 11 13:20:29 +0000 2018,reurope_stock,WM,Waste Management,FALSE,,,,,,,,,
1.01704e+18,$WLTW Willis Towers Watson releases new version of its pricing software: Radar 4.1 Nasdaq:WLTW https://t.co/sPITp9ODJv,Wed Jul 11 13:20:32 +0000 2018,StockTexts,WLTW,Willis Towers Watson Public Limited Company,FALSE,,,,,,,,,
1.01704e+18,As Waste Mgmt INC Del $WM Shares Declined Cookson Peirce &amp; Co INC Has Trimmed Holding - https://t.co/QBG3SpbKTY,Wed Jul 11 13:20:44 +0000 2018,bibeypost_stock,WM,Waste Management,FALSE,,,,,,,,,
1.01704e+18,$EXPD $TIME Expeditors International Sees Hammer Chart Pattern: Time to Buy? https://t.co/WItfy9PC65,Wed Jul 11 13:21:26 +0000 2018,themarketisopen,EXPD,Expeditors International of Washington,FALSE,,,,,,,,,
1.01704e+18,Q2 2018 Earnings Estimate for Whirlpool Co. $WHR Issued By KeyCorp https://t.co/j2Y0igaMJN,Wed Jul 11 13:23:20 +0000 2018,MareaInformativ,WHR,Whirlpool Corporation,FALSE,,,,,,,,,
1.01704e+18,FY2018 EPS Estimates for Whirlpool Co. $WHR Lowered by Analyst https://t.co/XMf2z2Cl3h,Wed Jul 11 13:23:51 +0000 2018,TranscriptDaily,WHR,Whirlpool Corporation,FALSE,,,,,,,,,
1.01704e+18,@fortunaequitis Charts have memory! $NBL $XOP,Wed Jul 11 13:25:43 +0000 2018,CptJohnCharts,NBL,Noble Energy,FALSE,,,,,,,,,
1.01704e+18,$PAH Platform Specialty Products Daily chart. Quick climb back to HOYTD. Now let's see if it holds. Depending on h… https://t.co/9vfCgtQOTc,Wed Jul 11 13:26:38 +0000 2018,LambertJace,PAH,Platform Specialty Products Corporation,FALSE,,,,,,,,,
1.01704e+18,RT @kimcorealty: “We are in a great position to meet our full-year disposition target of $700-$900M” said $KIM's Ross Cooper noting that t…,Wed Jul 11 13:26:50 +0000 2018,Michael_MBA,KIM,Kimco Realty Corporation,FALSE,,,,,,,,,
1.01704e+18,Office Depot $ODP Rating Increased to Buy at BidaskClub  https://t.co/zAR5lkqJg5,Wed Jul 11 13:27:17 +0000 2018,EnterpriseLeade,ODP,Office Depot,FALSE,,,,,,,,,
1.01704e+18,Nextera Energy INC Com $NEE Stock Value Rose While Cedar Hill Associates LLC Upped Holding https://t.co/eb1FuVtjyz,Wed Jul 11 13:27:23 +0000 2018,The_CasualSmart,NEE,NextEra Energy,FALSE,,,,,,,,,
1.01704e+18,Nextera Energy INC Com $NEE Stock Value Rose While Cedar Hill Associates LLC Raised by $5.25 Million Its Holding https://t.co/T7E0NaIkOi,Wed Jul 11 13:28:31 +0000 2018,The_CasualSmart,NEE,NextEra Energy,FALSE,,,,,,,,,
1.01704e+18,Office Depot $ODP Upgraded by BidaskClub to Buy https://t.co/uvN4mCKHVP,Wed Jul 11 13:28:44 +0000 2018,MareaInformativ,ODP,Office Depot,FALSE,,,,,,,,,
1.01704e+18,The 5 Best S&amp;P 500 High-Dividend Stocks of 2018 (So Far) @themotleyfool #stocks $KSS $OKE $FE $STX $M https://t.co/9VkYtLF5MZ,Wed Jul 11 13:28:59 +0000 2018,SERVICECASTER,OKE,ONEOK,FALSE,,,,,,,,,
1.01704e+18,Nextera Energy INC Com $NEE Position Has Raised by Cedar Hill Associates Llc https://t.co/W0N3Zqzxh9,Wed Jul 11 13:29:01 +0000 2018,reurope_stock,NEE,NextEra Energy,FALSE,,,,,,,,,
1.01704e+18,Cedar Hill Associates LLC Has Increased Its Nextera Energy INC Com $NEE Position by $5.25 Million; Stock Price Rose… https://t.co/S5p2uavAMa,Wed Jul 11 13:29:17 +0000 2018,bibeypost_stock,NEE,NextEra Energy,FALSE,,,,,,,,,
1.01704e+18,WEC Energy Group $WEC PT Set at $63.00 by Citigroup  https://t.co/AFp7C4ny1w,Wed Jul 11 13:41:35 +0000 2018,EnterpriseLeade,WEC,WEC Energy Group,FALSE,,,,,,,,,
1.01704e+18,Me reitero en que trabajar con #Twig es una completa gozada. Bye bye &lt;?php echo $var; ?&gt; espero que no nos volvamos a ver.,Wed Jul 11 13:42:19 +0000 2018,JordiGarcL,VAR,Varian Medical Systems,FALSE,,,,,,,,,
1.01704e+18,Sold $baba $intc $odp $ewz $fslr $kre with gain,Wed Jul 11 13:42:52 +0000 2018,mil_tama,ODP,Office Depot,FALSE,,,,,,,,,
1.01704e+18,@PeteTeipson @happyycamperr Bottom of hole 10 hit high grade breccia under $REG.v concessions. Bottom of hole 7 als… https://t.co/yexwNSXWKf,Wed Jul 11 13:43:01 +0000 2018,TraderPamplona,REG,Regency Centers Corporation,FALSE,,,,,,,,,
1.01704e+18,Cimarex Energy Co to Post Q2 2019 Earnings of $1.77 Per Share Jefferies Financial Group Forecasts $XEC https://t.co/l8FwA6dhGm,Wed Jul 11 13:43:31 +0000 2018,ConsumerFeed,XEC,Cimarex Energy Co.,FALSE,,,,,,,,,
1.01704e+18,CenterPoint Energy $CNP Lowered to “Sell” at Zacks Investment Research https://t.co/YkD1UIxN3c,Wed Jul 11 13:43:43 +0000 2018,MareaInformativ,CNP,CenterPoint Energy,FALSE,,,,,,,,,
1.01704e+18,ONEOK $OKE Price Target Raised to $73.00 at Barclays https://t.co/J2UWdu8gx6,Wed Jul 11 13:43:45 +0000 2018,MareaInformativ,OKE,ONEOK,FALSE,,,,,,,,,
1.01704e+18,Top Buy stock laggards from yesterday we are watching today $BGS $EXPD $LPX $MBUU $MCFT $GBX https://t.co/e3iM9eDR6R,Wed Jul 11 13:44:12 +0000 2018,QuantalyticsRes,EXPD,Expeditors International of Washington,FALSE,,,,,,,,,
1.01704e+18,$BWA! $IM $ERA $I $AM $ONE $IT $EARN $AFT,Wed Jul 11 13:44:23 +0000 2018,stockbard,BWA,BorgWarner Inc.,FALSE,,,,,,,,,
1.01704e+18,$BDX ALERT: New BD SEC Filing From our Stock News Alerts App,Wed Jul 11 13:45:20 +0000 2018,Allstocknews,BDX,Becton Dickinson,FALSE,,,,,,,,,
1.01704e+18,$BDX Becton Dickinson and Company SEC Filing: Form 4 https://t.co/4XG0SMkPgV,Wed Jul 11 13:45:56 +0000 2018,StockTexts,BDX,Becton Dickinson,FALSE,,,,,,,,,
1.01704e+18,#tradewar #china #usa #trump $aapl $ibm $ko $mcd $dis $xom $c $msft $intc $ba $gs $brk $ma $v $orcl $csco $amgn… https://t.co/oUaUYOww1z,Wed Jul 11 13:46:16 +0000 2018,raymond10mm,EIX,Edison International,FALSE,,,,,,,,,
1.01704e+18,. Another 500% Gain . https://t.co/NnCASVANJz 94% Avg Gain Always Unbiased . . $SPY $NRG $ESV $RAD $WFT $TOPS $ENVA… https://t.co/Jl9mBpww17,Wed Jul 11 13:47:46 +0000 2018,FalconStocks,ODP,Office Depot,FALSE,,,,,,,,,
1.01704e+18,Delphi Technologies $DLPH Stock Price Up 5% https://t.co/wLbJOgKrzP,Wed Jul 11 13:48:37 +0000 2018,ZolmaxNews,DLPH,Delphi Technologies PLC,FALSE,,,,,,,,,
1.01704e+18,DTE Energy $DTE Given Overweight Rating at KeyCorp https://t.co/t6SVqex94E,Wed Jul 11 13:49:16 +0000 2018,TickerReport,DTE,DTE Energy Company,FALSE,,,,,,,,,
1.01704e+18,Nuance Communications $NUAN Upgraded at Zacks Investment Research https://t.co/OVDKIx7Sje,Wed Jul 11 13:49:37 +0000 2018,TranscriptDaily,NUAN,Nuance Communications,FALSE,,,,,,,,,
1.01704e+18,ONEOK $OKE Price Target Raised to $73.00 at Barclays https://t.co/E4objncpeU,Wed Jul 11 13:49:39 +0000 2018,TranscriptDaily,OKE,ONEOK,FALSE,,,,,,,,,
1.01704e+18,Short sale volume (not short interest) for $EPD on 2018-07-10 is 46%. https://t.co/TYue01hjFy $PAA 56% $WMB 41% $ETE 41% $EEP 24%,Wed Jul 11 13:54:02 +0000 2018,shortvolumes,ETE,Energy Transfer Equity,FALSE,,,,,,,,,
1.01704e+18,Tesla is the most expensive used car brand as of today. Smart is the cheapest. https://t.co/F8kDI9rNST $KMX,Wed Jul 11 13:54:46 +0000 2018,usedcarnews,KMX,CarMax,FALSE,,,,,,,,,
1.01704e+18,RT @Myronnnn_: $ip,Wed Jul 11 13:55:38 +0000 2018,tjunior_6,IP,International Paper Company,FALSE,,,,,,,,,
1.01704e+18,RT @DrugChannels: Good analysis from @matthewherper of @pfizer $PFE #drug price reversal due to @realDonaldTrump and @SecAzar pressure. Als…,Wed Jul 11 13:56:22 +0000 2018,clahjoh,MCK,McKesson Corporation,FALSE,,,,,,,,,
1.01705e+18,Summit Securities Group LLC Has Decreased Its Monsanto Co New $Put $MON Position by $80.82 Million as Share Value R… https://t.co/2T6FomB2Fq,Wed Jul 11 13:58:17 +0000 2018,bibeypost_stock,MON,Monsanto Company,FALSE,,,,,,,,,
1.01705e+18,$KDP aka $DPS #Highprob working beautiful 🥑🥑🥑🥑,Wed Jul 11 13:59:39 +0000 2018,TradeWithNinja,DPS,Dr Pepper Snapple Group,FALSE,,,,,,,,,
1.01705e+18,Unusually heavy option volume on today's open include $MHK $FAST $MAR $MNST and $KORS.,Wed Jul 11 14:00:09 +0000 2018,OptionAlert,MHK,Mohawk Industries,FALSE,,,,,,,,,
1.01705e+18,$MOS $MOS.CA $MobiF #MOS #Mobi724 #VISA #VISA_Offers #Philippines #FEXCO @Fexcogroup https://t.co/GjuFFQEdk5,Wed Jul 11 14:01:14 +0000 2018,1969Enigma,MOS,The Mosaic Company,FALSE,,,,,,,,,
1.01705e+18,Air Products &amp; Chemicals $APD Price Target Raised to $200.00 at Citigroup https://t.co/wCUqwHJ1ck,Wed Jul 11 14:01:18 +0000 2018,TheMarketsDaily,APD,Air Products and Chemicals,FALSE,,,,,,,,,
1.01705e+18,Unusually heavy option volume on today's open include $MHK $FAST $MAR $MNST and $KORS.,Wed Jul 11 14:01:20 +0000 2018,WinfieldSmart,MHK,Mohawk Industries,FALSE,,,,,,,,,
1.01705e+18,@OMetuat @AlderLaneeggs @AIMhonesty @viceroyresearch Funky games with the stock transfer agent are also going to co… https://t.co/ooNU1eXY5N,Wed Jul 11 14:01:32 +0000 2018,MotherCabriniNY,GNTX,Gentex Corporation,FALSE,,,,,,,,,
1.01705e+18,RT @CptJohnCharts: @fortunaequitis Charts have memory! $NBL $XOP,Wed Jul 11 14:01:34 +0000 2018,davidmoadel,NBL,Noble Energy,FALSE,,,,,,,,,
1.01705e+18,Analysts Anticipate Eastman Chemical $EMN to Post $2.20 EPS https://t.co/TF1Ee1yMok,Wed Jul 11 14:01:42 +0000 2018,WatchlistN,EMN,Eastman Chemical Company,FALSE,,,,,,,,,
1.01705e+18,UPSIDE MOMENTUM ALERT: $MHK MOHAWK INDUSTRIES 📈 TradeIdeas via https://t.co/VS8RO1bzXJ to Free Trading Room,Wed Jul 11 14:02:06 +0000 2018,AlertTrade,MHK,Mohawk Industries,FALSE,,,,,,,,,
1.01705e+18,. The signals and signs Market Makers send each other to move a stock: Article: https://t.co/V2nsljql1Q . . $GRPN… https://t.co/fFiiTuU4lw,Wed Jul 11 14:03:06 +0000 2018,FalconStocks,ODP,Office Depot,FALSE,,,,,,,,,
1.01705e+18,Anyone smart enough to roll  85% cash payout from $DPS into newco ($KDP) now sitting on 2 1/2 day 20% gain… https://t.co/Ug27ytMdtO,Wed Jul 11 14:03:17 +0000 2018,JSiegel88,DPS,Dr Pepper Snapple Group,FALSE,,,,,,,,,
1.01705e+18,Saratoga Research &amp; Investment Management Lowered Its Holding in Varian Medical Systems $VAR by $12.46 Million as S… https://t.co/P43JqMQbWC,Wed Jul 11 14:03:40 +0000 2018,bibeypost_stock,VAR,Varian Medical Systems,FALSE,,,,,,,,,
1.01705e+18,Zacks Investment Research Downgrades DDR $DDR to Strong Sell https://t.co/pPdjcWfsar,Wed Jul 11 14:03:50 +0000 2018,TranscriptDaily,DDR,DDR Corp.,FALSE,,,,,,,,,
1.01705e+18,International Paper $IP Cut to “Hold” at Zacks Investment Research https://t.co/mnEVSThYKf,Wed Jul 11 14:05:18 +0000 2018,ZolmaxNews,IP,International Paper Company,FALSE,,,,,,,,,
1.01705e+18,Envision Healthcare $EVHC Rating Lowered to Hold at Zacks Investment Research https://t.co/CsMopeGfvB,Wed Jul 11 14:06:10 +0000 2018,TheMarketsDaily,EVHC,Envision Healthcare Corporation,FALSE,,,,,,,,,
1.01705e+18,Dr Pepper Snapple Group $DPS Stock Rating Reaffirmed by Stephens https://t.co/KPCRTgpSy7,Wed Jul 11 14:06:16 +0000 2018,dakotafinancial,DPS,Dr Pepper Snapple Group,FALSE,,,,,,,,,
1.01705e+18,Edison International $EIX Upgraded by Zacks Investment Research to “Hold” https://t.co/70CieuC8HA,Wed Jul 11 14:06:47 +0000 2018,ThisLincolnian,EIX,Edison International,FALSE,,,,,,,,,
1.01705e+18,RT @raymond10mm: #tradewar #china #usa #trump $aapl $ibm $ko $mcd $dis $xom $c $msft $intc $ba $gs $brk $ma $v $orcl $csco $amgn $cvx $d $e…,Wed Jul 11 14:07:44 +0000 2018,juliusagusta,EIX,Edison International,FALSE,,,,,,,,,
1.01705e+18,Financial Review: Expeditors International of Washington $EXPD &amp; C.H. Robinson Worldwide $CHRW https://t.co/SD12bYx9Fd,Wed Jul 11 14:07:51 +0000 2018,TranscriptDaily,EXPD,Expeditors International of Washington,FALSE,,,,,,,,,
1.01705e+18,CarMax $KMX Upgraded by Zacks Investment Research to Buy https://t.co/CVoDskoqx9,Wed Jul 11 14:08:26 +0000 2018,dispatchtribune,KMX,CarMax,FALSE,,,,,,,,,
1.01705e+18,@trevornoren All that means is 1:) you should have had exposure if ur doing ur job and 2:) Now there’s some wonderf… https://t.co/tnmYgdbZTK,Wed Jul 11 14:08:27 +0000 2018,thebrandindex,MHK,Mohawk Industries,FALSE,,,,,,,,,
1.01705e+18,Financial Contrast: Laboratory Corp. of America $LH versus InVitae $NVTA https://t.co/rwioBJJiv3,Wed Jul 11 14:08:34 +0000 2018,ConsumerFeed,LH,Laboratory Corporation of America Holdings,FALSE,,,,,,,,,
1.01705e+18,Eastman Chemical $EMN Expected to Announce Earnings of $2.20 Per Share https://t.co/G7A5IDfbhJ,Wed Jul 11 14:08:57 +0000 2018,TickerReport,EMN,Eastman Chemical Company,FALSE,,,,,,,,,
1.01705e+18,$MHK: 3mRunaway+:1 [+3%1.6%offHi] HFltBO+ AtPivR4 allTFs+; TLM:0.6; ILM:0.4 oPop:+3.5% 1MoHi+ DyVol:555T:1.1… https://t.co/TVJi7lScHk,Wed Jul 11 14:09:02 +0000 2018,tymorapro,MHK,Mohawk Industries,FALSE,,,,,,,,,
1.01705e+18,RT @OptionAlert: Unusually heavy option volume on today's open include $MHK $FAST $MAR $MNST and $KORS.,Wed Jul 11 14:09:10 +0000 2018,BarrieNJ,MHK,Mohawk Industries,FALSE,,,,,,,,,
1.01705e+18,$PDCO  selling oct 23/22 bull put spreads @55$ . company has 4.5 % divi  20 % short interest,Wed Jul 11 14:09:32 +0000 2018,gabe_rich_,PDCO,Patterson Companies,FALSE,,,,,,,,,
1.01705e+18,Fluor Co. $NEW $FLR Expected to Post Earnings of $0.69 Per Share https://t.co/aFffE4FBlZ,Wed Jul 11 14:11:13 +0000 2018,ThisLincolnian,FLR,Fluor Corporation,FALSE,,,,,,,,,
1.01705e+18,Aborted $PAH with a loss,Wed Jul 11 14:11:20 +0000 2018,profit_m_c,PAH,Platform Specialty Products Corporation,FALSE,,,,,,,,,
1.01705e+18,This is what analysts have to say about Delphi Technologies PLC $DLPH after last week. - https://t.co/1JNmz8Piv2,Wed Jul 11 14:11:29 +0000 2018,bibeypost_stock,DLPH,Delphi Technologies PLC,FALSE,,,,,,,,,
1.01705e+18,Investors Buy Large Volume of Henry Schein Put Options $HSIC  https://t.co/dfyJIjYPOj,Wed Jul 11 14:11:54 +0000 2018,EnterpriseLeade,HSIC,Henry Schein,FALSE,,,,,,,,,
1.01705e+18,$0.80 EPS Expected for Johnson Controls International PLC $JCI This Quarter https://t.co/Ttl0QGqPH4,Wed Jul 11 14:11:55 +0000 2018,WatchlistN,JCI,Johnson Controls International plc,FALSE,,,,,,,,,
1.01705e+18,Analysts Anticipate Fluor Co. $NEW $FLR Will Announce Earnings of $0.69 Per Share https://t.co/7wauXJ5qWL,Wed Jul 11 14:12:07 +0000 2018,WeekHerald,FLR,Fluor Corporation,FALSE,,,,,,,,,
1.01705e+18,What’s Ahead for Patterson-uti Energy Inc $PTEN After Less Shorted Shares? - https://t.co/Wd6yYrZOAw,Wed Jul 11 14:13:51 +0000 2018,mmahotstuff1,PTEN,Patterson-UTI Energy,FALSE,,,,,,,,,
1.01705e+18,What’s Ahead for Patterson-uti Energy Inc $PTEN After Less Shorted Shares? - https://t.co/AAecoMffDu,Wed Jul 11 14:14:50 +0000 2018,bibeypost_stock,PTEN,Patterson-UTI Energy,FALSE,,,,,,,,,
1.01705e+18,International Paper Co Plans Quarterly Dividend of $0.48 $IP https://t.co/N1VEufwvP1,Wed Jul 11 14:15:31 +0000 2018,ZolmaxNews,IP,International Paper Company,FALSE,,,,,,,,,
1.01705e+18,$YUM https://t.co/0MaZztYYsM,Wed Jul 11 14:16:07 +0000 2018,SeekingAlpha,YUM,YUM! Brands,FALSE,,,,,,,,,
1.01705e+18,WestRock $WRK PT Lowered to $75.00 https://t.co/kHBiZyqixP,Wed Jul 11 14:16:20 +0000 2018,WatchlistN,WRK,WestRock Company,FALSE,,,,,,,,,
1.01705e+18,Investors Buy Shares of Microchip Technology $MCHP on Weakness https://t.co/WuxdkwhkI8,Wed Jul 11 14:16:21 +0000 2018,WatchlistN,MCHP,Microchip Technology Incorporated,FALSE,,,,,,,,,
1.01705e+18,CarMax $KMX Upgraded by Zacks Investment Research to Buy  https://t.co/zQSXemafqI,Wed Jul 11 14:17:16 +0000 2018,EnterpriseLeade,KMX,CarMax,FALSE,,,,,,,,,
1.01705e+18,Standpoint Research Initiates Coverage on Whirlpool $WHR https://t.co/gwnpul37eU,Wed Jul 11 14:17:50 +0000 2018,dispatchtribune,WHR,Whirlpool Corporation,FALSE,,,,,,,,,
1.01705e+18,Traders Buy Shares of Ross Stores $ROST on Weakness https://t.co/Uv8a2YV8hm,Wed Jul 11 14:17:52 +0000 2018,dispatchtribune,ROST,Ross Stores,FALSE,,,,,,,,,
1.01705e+18,2018-07-10 Short sale volume (not short interest) for $AES is 55%. https://t.co/kqeJbsWTqH $SPWR 59% $DUK 51% $NRG 32% $ORA 62%,Wed Jul 11 14:18:02 +0000 2018,shortvolumes,AES,The AES Corporation,FALSE,,,,,,,,,
1.01705e+18,Do you know that #WallStreet price for $DPS is $99.05 https://t.co/kNHpMWb6xH,Wed Jul 11 14:19:03 +0000 2018,1MinuteStock,DPS,Dr Pepper Snapple Group,FALSE,,,,,,,,,
1.01705e+18,@dwins8 $crwg $csoc $d $dcix $digaf $drrx $eaph $dsx $edxc $ehvvf $uhln $gnpg $fnhi $gcei $gahc $egoh $gigaf $epaz… https://t.co/FKG9M3SHP4,Wed Jul 11 14:19:06 +0000 2018,cannonstocks,DCIX,Diana Containerships Inc.,FALSE,,,,,,,,,
1.01705e+18,Traders Buy Shares of Microchip Technology $MCHP on Weakness https://t.co/LrRl2LkrIV,Wed Jul 11 14:19:57 +0000 2018,TickerReport,MCHP,Microchip Technology Incorporated,FALSE,,,,,,,,,
1.01705e+18,WEC Energy Group $WEC Given a $63.00 Price Target by Citigroup Analysts https://t.co/BZlKbDbAoW,Wed Jul 11 14:21:28 +0000 2018,TheMarketsDaily,WEC,WEC Energy Group,FALSE,,,,,,,,,
1.01705e+18,Comparing Diana Containerships $DCIX and Scorpio Tankers $STNG  https://t.co/gVWaBHBeTt,Wed Jul 11 14:21:39 +0000 2018,EnterpriseLeade,DCIX,Diana Containerships Inc.,FALSE,,,,,,,,,
1.01705e+18,Whirlpool $WHR Coverage Initiated by Analysts at Standpoint Research https://t.co/c8JDW6QDv5,Wed Jul 11 14:22:01 +0000 2018,TranscriptDaily,WHR,Whirlpool Corporation,FALSE,,,,,,,,,
1.01705e+18,Analysts See $1.48 EPS for Mid-America Apartment Communities Inc. $MAA - https://t.co/Y1r03nXUVe,Wed Jul 11 14:24:15 +0000 2018,mmahotstuff1,MAA,Mid-America Apartment Communities,FALSE,,,,,,,,,
1.01705e+18,What is good for $MHK is very bad for $LL,Wed Jul 11 14:24:34 +0000 2018,StiffyTrader,MHK,Mohawk Industries,FALSE,,,,,,,,,
1.01705e+18,$INSY Nasal Spray in Development for Treatment of Anaphylaxis  https://t.co/fWij8PSRAJ $ECYT  $MNKD $GWPH $GEMP… https://t.co/lifq1PV8Vd,Wed Jul 11 14:25:07 +0000 2018,OfficialHemp,NVAX,Novavax,FALSE,,,,,,,,,
1.01705e+18,Mid-America Apartment Communities Inc. $MAA Analysts See $1.48 EPS - https://t.co/LJnlxnG6lc,Wed Jul 11 14:25:18 +0000 2018,bibeypost_stock,MAA,Mid-America Apartment Communities,FALSE,,,,,,,,,
